sim_code,step,sim_time,created,node_a,node_b,n_turns,description
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:41:20,Arthur Burton,Latoya Williams,16,"conversing about Latoya Williams and Arthur Burton discussing their creative projects in mixology and photography, sharing ideas about local political events, and exchanging cocktail recipes and flavor preferences."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:46:30,Ryan Park,Tom Moreno,16,"conversing about Ryan Park and Tom Moreno discussing Maria Lopez's initiatives to support local businesses in the upcoming mayoral election, focusing on the potential impact of workshops and community engagement."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:48:10,Ryan Park,Tom Moreno,16,"conversing about Ryan Park and Tom Moreno discussing Maria Lopez's initiatives to support local businesses in the upcoming mayoral election, focusing on the potential impact of workshops and community engagement."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:48:30,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:48:40,Arthur Burton,Latoya Williams,16,"conversing about Latoya Williams and Arthur Burton discussing their creative projects in mixology and photography, sharing ideas about local political events, and exchanging cocktail recipes and flavor preferences."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:48:50,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:49:10,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:54:40,Isabella Rodriguez,Mei Lin,10,"conversing about Isabella Rodriguez and Mei Lin discussing Valentine’s Day party planning at the cafe, including creative decorations inspired by the Fibonacci sequence and sharing favorite quotes."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:55:20,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:55:30,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:56:10,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:56:20,Abigail Chen,Adam Smith,16,"conversing about Abigail Chen and Adam Smith discussing her animation project and how to incorporate local issues, particularly Maria Lopez's initiatives for small businesses, into their collaboration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:57:20,Isabella Rodriguez,Mei Lin,10,"conversing about Isabella Rodriguez and Mei Lin discussing Valentine’s Day party planning at the cafe, including creative decorations inspired by the Fibonacci sequence and sharing favorite quotes."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 09:57:30,Isabella Rodriguez,Mei Lin,10,"conversing about Isabella Rodriguez and Mei Lin discussing Valentine’s Day party planning at the cafe, including creative decorations inspired by the Fibonacci sequence and sharing favorite quotes."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:08:50,John Lin,Tom Moreno,15,"conversing about John Lin and Tom Moreno discussing Maria Lopez's initiatives to support local businesses and their potential impact, as well as the types of workshops that may be offered, their goals for attending, and the importance of networking with other business owners."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:11:20,Adam Smith,Arthur Burton,16,"conversing about Arthur Burton and Adam Smith discussing local election candidates, particularly Maria Lopez, and planning to attend her events together while also exploring new cocktail recipes that incorporate local flavors."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:11:50,Adam Smith,Arthur Burton,16,"conversing about Arthur Burton and Adam Smith discussing local election candidates, particularly Maria Lopez, and planning to attend her events together while also exploring new cocktail recipes that incorporate local flavors."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:11:50,Ayesha Khan,Mei Lin,16,"conversing about Ayesha Khan and Mei Lin discussing the planning of a Valentine’s Day party, focusing on using the Fibonacci sequence for decorations and selecting quotes about nature and creativity."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:12:00,Adam Smith,Arthur Burton,16,"conversing about Arthur Burton and Adam Smith discussing local election candidates, particularly Maria Lopez, and planning to attend her events together while also exploring new cocktail recipes that incorporate local flavors."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:19:10,Carlos Gomez,Eddy Lin,16,"conversing about Carlos Gomez and Eddy Lin discussing their shared interests in poetry and music, exploring themes of nature and growth, and planning a collaboration that incorporates the Fibonacci sequence into their respective art forms."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:30:10,Abigail Chen,Latoya Williams,16,"conversing about Abigail Chen and Latoya Williams discussing Abigail's animation project incorporating local issues and Maria Lopez's initiatives for small businesses, as well as brainstorming ideas and sharing photography."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:33:20,Arthur Burton,Tom Moreno,16,conversing about Arthur Burton and Tom Moreno discussing collaboration on cocktails incorporating local flavors for an upcoming workshop hosted by Maria Lopez.
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:33:30,Adam Smith,John Lin,16,"conversing about Adam Smith and John Lin discussing ideas for workshops and events to benefit local entrepreneurs, including gathering input from local business owners and structuring the workshops effectively."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:33:40,Arthur Burton,Tom Moreno,16,conversing about Arthur Burton and Tom Moreno discussing collaboration on cocktails incorporating local flavors for an upcoming workshop hosted by Maria Lopez.
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:36:20,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:38:20,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:39:10,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:43:20,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:44:20,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:44:20,Eddy Lin,Mei Lin,16,"conversing about Mei Lin and Eddy Lin discussing their classes on music theory and philosophy, exploring connections between ethical theories and musical examples, and planning to analyze pieces that reflect moral dilemmas and cultural perspectives during their lunch meeting."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:44:30,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:48:30,Giorgio Rossi,Sam Moore,16,"conversing about Sam Moore and Giorgio Rossi discussing their collaboration for Valentine's Day decorations inspired by mathematical patterns in nature, particularly the Fibonacci sequence, and planning to include flowers and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:51:20,Adam Smith,John Lin,16,"conversing about Adam Smith and John Lin discussing ideas for workshops and events to benefit local entrepreneurs, including gathering input from local business owners and structuring the workshops effectively."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:51:30,Adam Smith,John Lin,16,"conversing about Adam Smith and John Lin discussing ideas for workshops and events to benefit local entrepreneurs, including gathering input from local business owners and structuring the workshops effectively."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:52:20,Arthur Burton,John Lin,16,"conversing about John Lin and Arthur Burton discussing plans for a spring festival cocktail workshop that highlights local produce, engages the community, and involves local farmers and musicians."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 10:58:20,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing ideas for decorations, quotes, flower arrangements, and live music for an upcoming Valentine's Day party."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:08:40,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing ideas for decorations, quotes, flower arrangements, and live music for an upcoming Valentine's Day party."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:09:30,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing ideas for decorations, quotes, flower arrangements, and live music for an upcoming Valentine's Day party."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:10:20,Arthur Burton,John Lin,16,"conversing about John Lin and Arthur Burton discussing plans for a spring festival cocktail workshop that highlights local produce, engages the community, and involves local farmers and musicians."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:14:00,Adam Smith,Latoya Williams,16,"conversing about Latoya Williams and Adam Smith discussing their collaboration on projects that incorporate insights from local business owners, photography, and local politics, while preparing for a meeting with Abigail."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:14:20,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing ideas for decorations, quotes, flower arrangements, and live music for an upcoming Valentine's Day party."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:14:30,Isabella Rodriguez,Sam Moore,16,"conversing about Isabella Rodriguez and Sam Moore discussing ideas for decorations, quotes, flower arrangements, and live music for an upcoming Valentine's Day party."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:15:00,John Lin,Ryan Park,16,"conversing about Ryan Park and John Lin discussing plans for a spring festival cocktail workshop, including promotion strategies, tech integration, and community involvement."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:16:20,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:17:40,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:27:00,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:28:50,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:29:20,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:29:20,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:29:50,Eddy Lin,Isabella Rodriguez,16,"conversing about Isabella Rodriguez and Eddy Lin discussing plans for a Valentine's Day party, including decorations, music choices, quotes, treats, drinks, and overall space setup."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:30:00,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:30:10,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:34:20,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:34:20,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:34:30,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:34:40,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:35:00,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:36:00,Ayesha Khan,Klaus Mueller,16,"conversing about Klaus Mueller and Ayesha Khan discussing their research on gentrification through literature, exploring connections between Shakespeare's works and contemporary texts, and planning a meeting to analyze various literary pieces related to their thesis."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:36:00,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:36:20,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:36:40,Carlos Gomez,Giorgio Rossi,16,"conversing about Giorgio Rossi and Carlos Gomez collaborating on incorporating themes of nature and the Fibonacci sequence into Valentine's Day decorations and poetry, including creating an interactive element for guests to engage with."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:36:40,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:49:20,Francisco Lopez,Latoya Williams,16,"conversing about Latoya Williams and Francisco Lopez discussing their creative projects, including a web series about co-living and incorporating local business interviews and community issues into their work."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:50:20,Eddy Lin,Sam Moore,16,"conversing about Eddy Lin and Sam Moore discussing plans for a Valentine's Day party, including music choices, decorations, and quotes to enhance the romantic atmosphere."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:52:00,Eddy Lin,Giorgio Rossi,16,"conversing about Giorgio Rossi and Eddy Lin discussing ideas for decorations and interactive elements for their upcoming Valentine's Day party, focusing on the Fibonacci sequence and nature."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:55:20,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez collaborating on a Valentine's Day cocktail inspired by the Fibonacci sequence, discussing ingredients, presentation, marketing strategies, and ways to engage customers at the event."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:55:50,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez collaborating on a Valentine's Day cocktail inspired by the Fibonacci sequence, discussing ingredients, presentation, marketing strategies, and ways to engage customers at the event."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:58:50,Isabella Rodriguez,Tom Moreno,16,"conversing about Isabella Rodriguez and Tom Moreno discussing party preparations for a Valentine's Day event, including decorations, colorful flowers, snacks, and drinks."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:59:20,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez collaborating on a Valentine's Day cocktail inspired by the Fibonacci sequence, discussing ingredients, presentation, marketing strategies, and ways to engage customers at the event."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 11:59:30,Arthur Burton,Carlos Gomez,16,"conversing about Arthur Burton and Carlos Gomez collaborating on a Valentine's Day cocktail inspired by the Fibonacci sequence, discussing ingredients, presentation, marketing strategies, and ways to engage customers at the event."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:05:50,Francisco Lopez,Rajiv Patel,16,"conversing about Rajiv Patel and Francisco Lopez discussing their artistic projects, the possibility of collaborating on a piece that combines visual art and storytelling focused on community and connection, and planning to meet up to brainstorm ideas."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:13:20,Isabella Rodriguez,Tom Moreno,16,"conversing about Isabella Rodriguez and Tom Moreno discussing party preparations for a Valentine's Day event, including decorations, colorful flowers, snacks, and drinks."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:14:20,Isabella Rodriguez,John Lin,14,"conversing about John Lin offering to help Isabella Rodriguez with decorations and preparations for a Valentine's Day party, including choosing flowers and setting up lights."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:18:30,Jennifer Moore,Sam Moore,16,"conversing about Sam and Jennifer discussing plans for a Valentine's Day party and an art exhibition, focusing on incorporating Jennifer's watercolor designs, quotes, live music, and interactive activities to create a memorable celebration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:21:30,Abigail Chen,Francisco Lopez,16,"conversing about Abigail Chen and Francisco Lopez discussing their upcoming coffee meeting with Latoya to brainstorm ideas for their animation project and web series, focusing on incorporating local business stories and visual representation techniques."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:22:20,Abigail Chen,Francisco Lopez,16,"conversing about Abigail Chen and Francisco Lopez discussing their upcoming coffee meeting with Latoya to brainstorm ideas for their animation project and web series, focusing on incorporating local business stories and visual representation techniques."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:25:00,Giorgio Rossi,Klaus Mueller,16,"conversing about Giorgio Rossi and Klaus Mueller discussing their collaboration on Valentine's Day decorations that incorporate mathematical patterns, themes of love and community, and eco-friendly materials."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:25:30,Carlos Gomez,Rajiv Patel,16,"conversing about Rajiv Patel and Carlos Gomez discussing their collaboration on a Valentine's Day cocktail called 'Fibonacci Fizz' inspired by the Fibonacci sequence, and how Rajiv can incorporate this concept into his upcoming solo art show."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:28:10,Mei Lin,Tom Moreno,16,"conversing about Mei Lin and Tom Moreno discussing preparations for the Valentine's Day event at The Willow Market, including decoration ideas and themes."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:36:00,Ayesha Khan,Eddy Lin,16,"conversing about Ayesha Khan and Eddy Lin discussing Ayesha's Valentine's Day party planning, incorporating the Fibonacci sequence in decorations and interactive art, while Eddy provides creative ideas and quotes related to nature and inspiration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:37:20,Ayesha Khan,Eddy Lin,16,"conversing about Ayesha Khan and Eddy Lin discussing Ayesha's Valentine's Day party planning, incorporating the Fibonacci sequence in decorations and interactive art, while Eddy provides creative ideas and quotes related to nature and inspiration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:37:40,Ayesha Khan,Eddy Lin,16,"conversing about Ayesha Khan and Eddy Lin discussing Ayesha's Valentine's Day party planning, incorporating the Fibonacci sequence in decorations and interactive art, while Eddy provides creative ideas and quotes related to nature and inspiration."
ncn_control_n25_full,3000,2023-02-13 16:20:00,2023-02-13 12:38:00,Ayesha Khan,Eddy Lin,16,"conversing about Ayesha Khan and Eddy Lin discussing Ayesha's Valentine's Day party planning, incorporating the Fibonacci sequence in decorations and interactive art, while Eddy provides creative ideas and quotes related to nature and inspiration."
